Gene_ID	WT.0h.rep1	WT.0h.rep2	WT.0h.rep3	WT.3h.rep1	WT.3h.rep2	WT.3h.rep3	WT.24h.rep1	WT.24h.rep2	WT.24h.rep3
AT3G14230	57.84426487	58.84623987	64.19810047	92.35394157	96.28453266	95.92110272	140.0146029	157.8879334	147.5800482
AT3G14270	15.71982976	15.77947704	17.40291736	18.29796635	20.16114869	21.0904337	25.33105584	29.63759797	28.96259395
AT3G14470	2.923499095	3.193115732	2.799519388	4.314213969	4.375881461	4.152783735	5.365630875	5.174426611	4.690294092
AT3G14590	4.336332357	3.65183859	4.10531413	7.955378847	9.316564697	8.162031289	11.00658286	12.25846304	15.55316096
AT3G14595	56.25476566	55.58393044	59.92810972	90.56528616	93.77396809	101.814696	95.98769722	101.0097355	122.2416031
AT3G14640	0.258758927	0.262303418	0.207322196	0.456133398	0.266118971	0.333410732	0.627742761	0.57047695	0.624706648
AT3G14690	103.7022943	109.454179	93.97715247	78.66094096	85.37635859	83.32811592	259.5795204	218.9955023	239.8080562
AT3G14710	0.481199732	0.202620971	0.266916237	0.403732552	0.380682155	0.351203303	0.846670235	1.294046027	1.133298551
AT3G14810	29.34826422	31.35945344	24.77633124	28.40240907	35.3506872	33.58832965	59.24676608	43.62092615	53.4195721
AT3G14820	0	0	0	0	0.101082648	0	0.204378731	0.046433572	0.291217846
AT3G14890	12.77091097	10.99062413	13.0653684	9.725803121	9.275155707	8.975624515	139.9205309	144.3440502	158.7259167
AT3G15000	125.5506791	118.9102728	116.3263348	103.3522373	103.278006	105.4024286	251.6745487	214.9694065	214.5031489
AT3G15040	6.238314075	6.956143466	7.574982709	13.35744738	13.2034366	13.629761	14.28799601	15.63274381	15.23938592
AT3G15080	10.82265968	14.04186423	14.11879343	13.15026251	14.64298788	11.87714204	27.11634115	23.3015571	28.73747662
AT3G15170	0.419866831	0.34475073	0.12975609	0.37469089	0.56135218	0.398371384	1.222303866	0.912442233	0.995229921
AT3G03025	2.6916774	3.536198364	2.550972427	7.900121623	8.193985928	7.264354529	4.589616977	6.510718961	5.954861186
AT3G15200	1.518571789	1.686617654	1.224263568	2.684172401	2.987725286	3.306245963	3.363668273	4.335690491	4.955890471
AT3G15358	2.695235803	2.45893974	3.180310741	4.033027916	4.787824001	5.321148267	3.464595823	7.362023131	6.872631172
AT3G15357	6.523591928	7.824088613	8.154840374	6.904614619	6.181460907	4.095497899	19.89055377	9.903730029	18.17067736
AT3G15370	0	0	0.092251094	0.133194691	0.092099462	0.094408404	0.139661738	0.253842203	0.1326687
AT3G15440	0	0	0	1.589980445	1.049442322	0.922073091	2.121864577	16.18392593	12.30968019
AT3G15450	243.2819476	421.6070725	561.6046053	548.0645128	1091.554101	918.9767031	195.7508759	2220.006491	2251.435925
AT3G15460	13.52868937	13.04344732	13.89243822	15.02255747	11.89450158	13.85738353	31.59264908	21.53295811	22.97172352
AT3G15620	2.927208	2.29793622	2.851797163	3.375003211	3.220501117	3.062019137	5.095974092	8.468898823	7.978375763
AT3G15650	10.22957277	8.185515707	7.387004862	8.66050431	5.83697679	4.87263597	26.14762859	16.37672862	9.633265125
AT3G15720	0.797079061	0.493455608	0.557175356	0.536310165	0.6733668	0.900323698	1.953425676	2.635939393	2.277345922
AT3G15730	197.6729038	196.5381124	204.0304546	199.5424967	207.7642698	231.2405319	822.9114123	855.2885712	764.6456832
AT3G15740	0.396653811	0.180939237	0.068101285	1.900979515	2.039680436	0.836326166	0.756071127	1.561587649	1.240550927
AT3G15750	2.250457081	1.272956441	1.483698432	5.489400279	4.397489694	4.697534549	8.797680113	9.908835695	10.66872665
AT3G15840	110.1726667	107.6905651	102.0402695	124.2065045	130.106267	121.6898771	222.2085227	246.4207049	233.6373437
AT3G15870	0	0	0	0.335228332	0.391160214	0.62372588	0.131814295	0	0.125214188
AT3G16180	8.649256713	8.217934694	7.063940661	6.538804563	5.283104137	6.095644637	11.65071682	17.33793668	16.35324966
AT3G03225	0.068554214	0.031271973	0.105930335	0.509817196	0.528781091	0.252950918	0.42765642	0.64773913	0.406243125
AT3G16510	3.409693842	2.955221987	2.845085571	18.42599486	17.91912421	22.57402943	7.090142569	7.02324558	7.105562375
AT3G16560	14.16931079	14.69130168	12.73104164	28.5875272	27.26437338	25.46446024	39.97348885	48.33621606	48.26797689
AT3G16740	7.744221528	7.515647911	7.2148089	10.43223793	9.773165592	11.02650306	18.15641348	22.00984446	19.56319077
AT3G16785	9.782582008	10.04181076	10.94870924	12.58022857	11.66324238	12.10816631	17.65748081	19.40112744	19.7630935
AT3G16800	32.55439796	33.56882267	30.68919632	51.4304232	61.13683159	57.42063946	173.0744167	127.3019093	138.9027763
AT3G16810	21.9496369	26.35894577	27.02478496	21.12826513	21.93774616	21.71478736	55.64732046	44.4010732	48.47099261
AT3G16890	2.355132003	3.392610692	3.426345927	4.137907997	3.52694742	3.615368323	6.228995077	4.567643873	4.692873572
AT3G17020	91.25362587	90.70985633	80.59797552	96.89598094	88.95273012	89.80249357	167.1068005	188.937779	181.8980509
AT3G17130	16.10740816	10.43211815	12.34552223	9.430249967	9.554880121	12.75013497	150.3222886	65.39578378	74.05817905
AT3G17152	0	0	0.07990958	0.230751341	0.398891166	0.081778281	0.403258482	0.219882745	0.153226729
AT3G17520	6.802633616	3.196025087	3.692650551	2.019527039	5.320406621	2.877196148	40.40346126	2.501727152	10.98307306
AT3G17660	2.154832122	2.228036094	2.404753005	7.050930583	6.869982479	7.080074947	2.83782343	4.648884254	4.894878234
AT3G17712	1.392676928	0.936215731	1.24587839	1.744323693	2.336893757	2.125022495	2.705420149	2.406675654	2.425170086
AT3G17860	7.796601722	9.248700208	11.45422003	18.56889362	20.87104799	24.26012651	20.58924271	20.3163178	21.72110119
AT3G18010	7.940463756	7.081515865	7.904042036	7.490095951	6.48411878	6.615324	15.05820325	13.85311697	11.13203164
AT3G18440	13.93695833	12.42406651	12.53707637	13.28407647	12.92022633	12.23530682	47.17003128	42.03232813	40.27646081
AT3G18530	0.628344461	0.208456872	0.294218542	1.925764077	1.703662635	1.144175818	1.039328274	0.89054327	1.466827588
AT3G18590	0	0	0	0	0	0.090429207	0	0.486286137	0.508307513
AT3G18610	1.405696251	1.429623515	1.258150081	1.188184967	1.303481392	1.166103092	6.468968	2.59104281	2.822175078
AT3G18620	4.180035919	4.988814353	4.630990911	5.213530796	5.055975846	6.263619772	8.773997552	8.5697462	8.905896118
AT3G03765	0.21268664	0	0	0.210891594	0.218736222	0	1.326786515	0	1.260352646
AT3G18830	32.87323908	36.55842398	34.77411234	39.29532406	37.30936743	41.14868523	63.70967076	57.16114565	57.77342084
AT3G18840	0.29100303	0.508856374	0.199848632	0.336638171	0.274340196	0.255652664	0.832031544	0.366608241	0.670617545
AT3G18845	1.365672113	0.934455927	1.582682836	0.677073013	0.702258396	1.259762139	3.017275474	3.54850246	4.383594948
AT3G18850	7.444587155	7.038885546	8.031475548	14.03875749	14.00413873	14.21252774	14.15746501	13.35194097	12.64648057
AT3G19240	13.65766819	13.93777953	13.99512115	24.46196242	28.22182665	29.44154227	25.35033273	24.72095044	25.85820598
AT3G19270	2.225366221	1.813702909	2.170168752	1.971215426	2.16660166	2.189638024	9.594231743	5.018330211	4.981839884
AT3G19340	37.85892356	38.83446088	41.11591713	38.58608948	38.31960381	38.22759243	98.50897527	81.57033352	82.19291505
AT3G19350	0	0	0	0.824053275	1.234575258	1.265526175	3.840283626	2.006723487	2.462397162
AT3G19390	7.40194285	7.027108574	6.668370348	10.02068059	9.269810823	7.976094001	10.39362657	14.37466087	11.65361857
AT3G19470	3.745038989	3.111641903	3.65122936	4.476011024	3.438894206	4.406384507	6.257781759	6.413577314	6.43981732
AT3G19553	9.118192318	9.38834235	9.795542584	16.067568	18.54074977	19.63725607	20.74813477	30.10461908	26.913675
AT3G19840	9.108686053	8.85682939	10.19452203	10.11834351	9.825593548	9.891421704	18.53123732	17.24516213	20.15677149
AT3G19920	0	0.029243834	0.165100399	0.508536617	0.494487073	0.50688391	0.53322777	0.908595161	0.664818505
AT3G19930	19.00584255	21.47561039	21.48708535	26.12859164	27.23500221	31.36442655	31.92943418	60.54578975	56.67899188
AT3G19960	19.75546907	21.26681604	20.41054602	18.64043006	19.70140698	19.82869091	39.71369406	42.15158774	41.08361728
AT3G20075	0.207582161	0.441893825	0.285117382	0.548880522	0.498135289	1.021247174	0.647471819	0.719163165	0.820069455
AT3G03965	4.573170216	5.532742886	5.530294047	10.15350104	6.441404595	6.812506806	7.959024599	13.056907	8.640578547
AT3G20240	11.73434191	9.680249174	8.9212684	9.504897577	8.940599244	9.060200135	24.77851283	17.83333095	17.59623552
AT3G20340	2.519862192	2.050407232	2.245018756	5.334837752	6.51386134	3.302683494	6.301945748	9.909728654	6.659028546
AT3G20365	0	0	0	3.675539211	1.270753287	0.651305596	3.211665771	1.167472671	1.830512176
AT3G20500	32.37581696	31.5024364	31.82608909	70.47882191	78.6037549	80.04216318	59.97442166	60.09985772	64.51665093
AT3G20520	0	0.039603318	0.067075921	0.387384308	0.200897007	0.640682042	0.361060543	0.348630484	0.385854511
AT3G20720	11.84765767	12.13249792	11.96874248	13.67826951	13.45415496	13.59021475	35.36644133	29.11009223	30.84309775
AT3G20810	2.065621014	2.140447451	1.260961394	1.390744566	1.25888876	1.666830242	24.12773774	21.22792323	19.26760236
AT3G20840	0.372560889	0.579825694	0.406364512	0.434607677	0.518390066	0.300348695	1.253200664	1.138877479	0.259734836
AT3G20910	10.79788536	9.064616781	9.812188382	12.74225698	10.85167008	12.33564554	17.16005217	17.10753861	17.43620775
AT3G21080	0.21268664	0.077616011	0.438192698	0.168713275	0.612461421	0.49328391	0.398035955	0.844025324	0.882246852
AT3G21320	0	0	0	0.15207255	0.118296944	0.12126266	0.119592135	0.253592143	0.132538008
AT3G21420	7.263464201	10.08531685	10.00930036	13.77255454	15.1694711	14.0048695	11.62587521	26.87982197	22.9370255
AT3G21540	12.44269623	12.49728527	13.39804075	10.88525074	11.62124377	11.60713843	36.65124288	29.58152682	29.90366479
AT3G21560	64.8155918	63.03764723	49.1894031	81.67017624	71.53128256	77.32564879	130.9719967	92.37082525	86.98350804
AT3G21650	9.736971568	11.14243283	10.83025235	13.54584083	14.28711056	14.62316696	20.74894528	22.24665675	23.1090134
AT3G22180	3.956960753	3.880800573	3.688971083	6.081525038	5.025846208	5.193559985	6.767639744	8.150499255	7.13222815
AT3G22260	4.591381134	5.103313202	5.062832016	5.899183182	5.486803914	5.931141799	10.62310981	11.9453185	11.62403744
AT3G22310	32.57659681	34.98119005	38.44594619	26.26901121	27.31619271	27.11551013	97.76276888	73.89397232	73.54078663
AT3G22370	46.33530382	66.13376976	46.64069418	49.29889894	60.39103718	60.41634765	111.2765721	79.41593858	96.95903383
AT3G22380	77.43787651	77.98077976	79.83657941	98.03735108	108.2350876	110.2836769	160.4253816	155.4185832	143.5922395
AT3G04285	0.782344828	0.713755281	0.671601873	0.905032268	0.536398373	0.962230378	2.033517021	1.848009504	2.44681527
AT3G22660	50.70809995	56.21306742	59.03198337	54.33568305	54.41193271	56.14695799	119.2061464	83.77308981	98.29540128
AT3G22700	0.046626721	0.085077748	0	0.138699593	0.191811817	0	0.193911896	0.132166717	0.368404966
AT3G22830	0.329077617	0.270204124	0.169497492	11.74680889	10.0516021	11.76067099	8.314080115	7.36906973	5.980214794
AT3G22840	205.225552	168.9809307	109.6565583	168.3929645	163.1573554	137.3292008	564.6871777	327.1292263	262.6104057
AT3G22910	0.746231589	0.873210457	0.868988582	1.335097394	1.084450289	1.351067188	28.25141444	35.65262274	29.52852464
AT3G22930	3.467281442	2.826225959	3.513220752	3.888905671	3.595132247	3.715224034	11.22851823	12.00335812	8.252341858
AT3G04355	1.128163919	0.514627902	0.871622431	1.957624145	0.29006325	1.189340653	1.466195243	3.997324905	3.621230609
AT3G23085	0	0.272102109	0.115214459	0.33269967	0.115025082	0.314423391	0.193807417	0.457931091	0.441847767
AT3G23170	9.163895788	10.45060116	6.413088906	136.940291	113.8116889	126.3782877	17.96806792	16.09364438	13.72357113
AT3G23250	0.585806232	0.723076123	0.780949004	2.904310532	1.417573388	2.833568568	2.47208696	3.939638853	2.382339884
AT3G23260	1.295299314	1.257979316	1.893895653	5.800367837	5.758292674	4.228766767	3.692639872	5.13236778	5.447321258
AT3G23280	31.73968312	30.01383443	27.84349433	33.33509868	32.56305299	33.29799858	88.4546281	100.1351039	95.13578559
AT3G23340	14.07483039	14.83658256	14.23214885	15.38303876	18.14576491	18.41861881	27.11265799	44.35619129	40.36670223
AT3G23550	0.210957481	0.76984987	0.465675167	1.822828389	1.022801426	1.143756168	0.877333089	1.850871307	2.023980942
AT3G23605	13.5577811	15.07164921	12.08853883	18.5834617	14.41209985	12.91172235	21.79561192	23.46735406	30.60632433
AT3G23620	58.12593706	61.62305689	61.12354891	60.2155075	57.44235623	60.54382271	146.2070016	119.2603015	124.6247852
AT3G23790	4.566654686	4.549795723	4.40903168	5.058602935	4.224927167	4.572568152	10.31044042	9.026850547	8.171255383
AT3G23810	370.2257928	373.4238082	360.7686749	280.353085	278.5435956	300.7049618	986.9867826	587.0610945	578.6275517
AT3G23870	0.604247222	0.551271806	0.598516672	1.405692112	0.836546051	0.784016767	2.682093296	2.393501964	1.675578543
AT3G24310	0.161166274	0.183795679	0.24903498	1.158593882	1.574629074	1.104387749	1.759434292	1.446650918	0.835668602
AT3G24420	8.825054614	6.287107269	5.432876943	21.61495959	22.45514041	17.53229941	45.14609852	26.0118606	38.92690798
AT3G24515	2.302205114	2.858832511	2.108076761	2.948584136	2.597880103	2.764136133	3.956107337	4.501567451	4.642260084
AT3G24840	9.074430849	8.295483753	7.977630398	8.275125499	7.289876127	5.955055377	26.94010203	19.69618219	22.54975041
AT3G25060	0.280930582	0.419401479	0.315705762	0.582442729	0.604108108	0.376936703	1.301103968	1.230672471	1.462968393
AT3G25140	50.89842073	52.55586886	49.74769167	54.4011904	54.14074901	57.67211506	100.2308995	100.4230422	94.16026737
AT3G25225	0.086348653	0.236334943	0	1.113058463	0.710437778	0.72824852	0.359108053	0.448729096	0.63961324
AT3G25250	4.337537695	3.75939523	3.287360859	7.864556735	7.487961162	6.303860489	6.313655552	6.323171385	6.670714222
AT3G25597	4.167148892	3.934428816	2.895099467	7.254985893	5.681014697	6.129935019	5.692835013	9.293998124	7.609187869
AT3G25655	0.321832808	0.880851479	1.077478478	1.436024622	2.482401771	2.035708653	2.007664556	2.888816097	2.701779212
AT3G25730	4.061390109	4.718741994	4.255305408	4.543409004	4.819512468	4.025460672	9.022739958	10.8235259	9.290920663
AT3G25770	49.10116503	70.21741443	57.90076064	130.2667643	103.9515289	124.5697103	128.0001981	112.2875215	98.92087799
AT3G25870	5.71153541	5.486863667	4.364041561	3.4880117	2.839744591	3.349571635	19.85989242	12.25846304	11.95436523
AT3G25882	3.723106111	2.564851213	2.582963105	8.212112497	3.829004781	6.007650444	7.030867731	6.892020217	6.303608547
AT3G26030	41.82472256	44.96441554	46.83264719	56.28742582	55.46422903	63.52821884	70.88000082	91.38744884	87.83268641
AT3G26170	3.544626017	4.85079363	4.963689747	8.841691976	9.740181548	10.71422033	7.284345887	10.98944392	14.4956247
AT3G26290	21.51333677	16.87617671	19.94290281	42.56303121	37.96995931	36.09021691	90.04958816	55.09125676	57.06049673
AT3G26410	10.85206367	10.96459398	12.94774628	10.37502391	9.694848114	9.357334327	23.60995346	19.68087824	20.82807487
AT3G26740	88.29044633	103.46912	128.7933679	250.0123797	299.0410882	301.6203532	229.1613743	573.8980825	553.095767
AT3G26782	3.825109486	3.681266377	3.555958359	4.301619823	4.629539842	3.76205821	7.008215573	6.038326065	6.956768971
AT3G27210	10.33657073	8.692993283	6.879625354	39.77415464	38.36633327	40.1353727	103.4008957	93.4456609	101.290341
AT3G27290	1.145711878	0.712680888	0.616943658	1.368414498	1.47287511	0.878429223	3.871402834	2.903158332	3.291799116
AT3G27300	24.66938466	22.92686719	20.92822328	19.57351063	19.80412314	19.71782161	69.4746171	72.47346992	70.54581057
AT3G27380	40.70507445	39.4071263	37.83350456	41.87727266	37.16665431	39.44137467	73.9653419	73.90260726	79.57197717
AT3G27870	8.428510022	7.447895596	7.801863395	8.882695225	6.897448354	7.527339753	20.40562772	15.68855734	18.80118631
AT3G27880	6.914394939	7.336708281	6.58082299	24.89040022	22.68584471	25.23538003	50.43966442	43.63693289	46.65221328
AT3G28007	6.333707672	5.144658145	5.345950912	9.197530403	8.573082021	9.304951756	25.44853148	14.63293699	12.9951951
AT3G28210	1.738768102	2.115102993	1.10225792	3.050318623	3.301338437	3.149096128	25.72643612	29.656213	31.74774898
AT3G28220	120.3924247	108.7044499	123.7176927	239.4331418	182.4315185	208.2619367	315.1056703	321.1285029	310.850477
AT3G28290	0.900102074	0.396435848	0.319733906	19.23502876	0.191525017	0.229047662	21.97609195	2.610055528	3.770504745
AT3G28310	0	0	0	0.824640208	0.68425177	0.52605452	3.631652833	15.55881848	12.6493085
AT3G28315	0	0	0	0.012857958	0.09335369	0.082023493	0.094375786	0.710635539	0.525094447
AT3G28340	1.939741298	1.715229051	1.936715971	15.97876736	14.02578413	14.66055563	6.267457711	6.485213341	6.543107352
AT3G28350	0.294582064	0.223962947	0.050576641	0.146047916	0.050493508	0	0.867787837	1.391689276	0.921317387
AT3G28360	0	0	0.01409054	0.027125751	0	0	0.042664195	0.116316465	0.040527945
AT3G28370	1.466926764	1.360258366	1.362499074	1.430701083	1.384991535	0.785912776	4.00044374	4.067219434	4.987679145
AT3G28380	0	0.012571898	0	0.027327429	0	0	0.057308534	0.065100707	0.040829268
AT3G28510	1.879889469	1.715076253	0.981909351	1.759008051	3.376573021	2.48426563	14.31485315	11.332824	11.0353734
AT3G28580	2.223682026	2.47662888	1.814707878	2.40536122	2.168129983	2.009370185	5.344554992	6.712480598	5.076946402
AT3G28630	0.178212707	0.45524776	0.293733567	0.636151017	0.476532483	0.300602583	0.592922912	1.043989984	0.809649616
AT3G28750	0.269487227	0.456598643	0.555217454	2.214048842	2.217219386	1.095816833	0.680453816	0.691129964	1.064630227
AT3G28875	0.205934684	0.469700069	0.212140909	0	0.211792215	0.759856528	8.029164427	12.45304182	14.44070717
AT3G28880	0.485005049	0.265490282	0.399697264	0.70533712	0.56530707	0.579479371	6.252843115	13.35065009	15.07292767
AT3G28890	0.020184963	0.036830624	0	0.200146048	0.083036388	0.106397647	0.209863808	0.305150383	0.259162362
AT3G29000	4.556392932	4.15692595	1.21914502	4.224565022	5.41627798	6.550188546	6.459952588	9.896227861	9.935277032
AT3G29170	10.40033323	11.23130669	11.15106325	17.83651237	13.97049013	13.48162626	16.82676422	19.6035135	20.54366221
AT3G29360	69.83250258	73.53352539	76.04315212	85.02686268	83.93056102	90.5370001	254.0909775	221.1536784	193.2838263
AT3G29772	0.169870836	0.116233471	0.131242657	0.421092872	0.17470258	0.582017766	0.441538338	0.521636725	0.419429958
AT3G30120	0.107190552	0.097792968	0.0788721	0.136653273	0.062993966	0.113003154	0.366181072	0.173622374	0.120989887
AT3G42640	3.566058826	3.866999052	4.51135098	4.823175926	5.662090597	4.930136029	6.195669158	7.389067536	7.538311746
AT3G42820	0.019072231	0	0	0.113467583	0.039229429	0.020106457	0.198294689	0.126143684	0.169529242
AT3G43240	14.66154492	15.15641931	16.89624729	16.26351395	15.54864795	15.27126291	27.89188111	28.80240504	26.39112405
AT3G43440	13.31307161	12.53270303	12.53503196	15.72313996	12.73244961	13.63272007	26.71350235	24.35668474	23.49157292
AT3G43510	13.87783857	12.88106468	12.20309963	14.51191659	12.07679402	13.86801192	28.2848229	22.77617553	25.98428432
AT3G44006	0.073610695	0	0	0.218968293	0	0.310409475	0	0.486860944	0.436207157
AT3G44205	1.488529187	1.522636574	1.719254096	3.779368002	3.200906586	3.970671403	3.142156446	4.006242594	4.499511894
AT3G44450	23.03003805	22.23015841	14.95948495	91.34267059	80.44686391	93.02991962	98.74176816	64.43847869	60.31734027
AT3G44690	1.445518359	1.488532112	1.916639875	3.036932012	2.98798746	2.489546486	3.809358011	4.137991937	4.212298289
AT3G44713	0.993216082	1.082332791	1.477881166	2.653579079	2.695537276	2.501345893	2.925842884	3.362768171	3.896528842
AT3G44820	3.851480864	3.926234336	3.315607186	4.912671921	3.90524181	4.784713304	7.67039786	7.824914388	6.875582319
AT3G45253	0	0	0.010026165	0.038602812	0	0.020521257	2.479222864	3.430162577	3.316344265
AT3G45256	0	0	0	0	0	0.048244859	0.095160467	0.345917828	0.451978315
AT3G45260	4.535283606	6.511738726	9.931112248	18.99555174	19.03945255	18.00141483	56.35231093	77.76572257	92.39977889
AT3G45600	41.68859752	39.38000998	40.11574539	47.47426317	45.36167659	44.85674369	194.173355	216.5855461	217.2439126
AT3G07205	0.922371623	0.620056817	0.550097849	1.492220783	0.599120353	0.665318719	3.028399529	2.752133892	3.260332257
AT3G45638	1.591591849	0.836031201	1.043354732	2.438973045	1.388853035	1.932125894	2.457103404	2.643088686	2.572243875
AT3G45960	1.17599543	0.934455927	1.87577225	6.770730125	5.930182008	5.718920187	10.29423397	11.46990694	10.07852172
AT3G45970	5.652471993	6.046032216	6.324786994	39.37831211	47.15747552	39.09301306	118.6018411	110.9131924	159.1531507
AT3G45980	118.9956886	110.1912486	105.5218646	159.3272939	133.0987343	140.5745029	204.2460393	192.5607262	191.1286358
AT3G46080	1.58459665	2.108272067	1.224263568	3.404316216	2.308696812	2.784207127	16.81834136	20.02527551	18.71500744
AT3G46290	13.56288353	12.88211513	13.56166075	21.10390888	21.3650269	23.76346404	28.10345474	29.13453118	25.20267132
AT3G46370	1.215869953	1.747944539	1.61308423	1.717078311	2.12198206	2.563605412	2.566596373	4.769355873	4.785194059
AT3G46440	25.0653964	22.37667374	22.40061275	23.66750667	20.82570546	22.7352577	45.77706619	49.42951438	48.77286275
AT3G46460	30.14549067	31.2788438	31.89871387	37.82846149	33.73376673	33.05633186	74.62084299	69.73211483	66.14085379
AT3G46630	33.78407668	33.12015133	34.14324581	46.10564671	42.35191619	43.32938429	71.78889523	74.49518989	70.36612907
AT3G46911	0	0	0	0	0.27161139	0.139210356	0.137292583	0.249536143	0.652090851
AT3G46970	19.23149125	17.66499261	14.09049562	35.36082199	27.10699674	31.17138713	263.2057422	198.4416094	149.9124757
AT3G47160	3.160147077	2.860567273	3.814903124	17.55236089	16.4532928	16.18906507	16.47942071	29.13571901	26.30991145
AT3G47480	3.219445554	3.594771197	3.761965456	2.715815084	2.866254637	2.93811191	6.144987174	6.810257246	5.979673108
AT3G47500	61.70106605	52.55380136	48.42306063	227.1715372	259.1052577	264.9675704	163.2310534	166.5860609	165.0929297
AT3G47530	2.435437237	2.883766137	2.215246758	3.031448216	3.197502031	2.867955744	6.734396524	5.948690004	5.655121989
AT3G47550	12.99714966	11.29166828	11.18399772	21.65338581	23.25638025	23.77401681	48.47330865	58.73511043	59.5873838
AT3G47620	34.98268483	42.66300771	47.6086508	59.02912993	61.28976516	63.71336929	82.10408086	99.06149948	88.23558407
AT3G47660	0.17453657	0.066347768	0.11986437	1.110490827	1.091964568	1.119340222	0.211710703	0.494736177	0.201110082
AT3G47800	30.13520339	32.6522531	35.91004268	59.9746605	69.89844186	68.59460699	57.15613302	231.2030671	209.1884066
AT3G47840	0.733924155	1.166364698	0.731653866	0.821630572	1.266115502	1.173063181	1.673817051	1.498753693	1.660154291
AT3G47860	27.36096186	24.67566827	21.63452147	21.56390478	21.3971015	22.30598499	66.60829609	60.60613801	62.8466616
AT3G47875	0.151874569	0.221695134	0.297258026	1.024030825	0.859069387	0.704485069	0.915846394	1.162347681	1.09498592
AT3G47980	6.678146448	6.024587173	4.804053659	9.322287804	7.251789788	7.236936943	13.73142967	14.52332645	12.97018548
AT3G48185	4.108396939	5.671628337	5.178889946	5.092153282	5.003591069	5.243010046	8.880255856	8.223385625	9.503409047
AT3G48250	4.121965074	4.62551973	3.864031239	3.719330385	5.044658404	4.215121521	14.39969098	9.639299772	10.19794472
AT3G48320	10.20004766	8.605669292	7.872349155	11.98456778	11.80555642	13.07908317	20.91085307	19.69813408	17.43216031
AT3G48510	3.020597332	2.44957889	3.500582246	6.780582441	6.471904374	5.793829245	24.07736758	8.799931433	9.157000279
AT3G48520	2.808083345	2.660428114	1.807943857	46.74551533	57.95349046	71.24781692	4.603944605	4.107414256	3.946744254
AT3G48530	46.31365979	46.29816551	55.39811455	66.86002365	77.51516949	77.50816807	110.3328592	172.0856152	188.1636007
AT3G48640	0.089475069	0.244891898	0.414772053	0.399239604	0.690150492	1.084760699	0.930275603	1.437199115	0.706956427
AT3G48650	0.362215065	0.540751146	0.271368067	1.730488639	2.404432933	2.915997642	0.513540466	0.84004696	0.975653698
AT3G49210	4.269587632	4.110473407	3.499167869	4.88846715	4.779187591	3.680468712	6.867125357	6.352112668	7.967720271
AT3G49220	41.28172877	41.79037172	41.06173854	53.1124651	51.02489519	55.80936191	151.1852121	82.98794679	89.27012344
AT3G49420	5.153873366	5.642429068	5.840114441	7.233146682	4.729648599	5.767711586	12.81918359	9.252376995	11.51167015
AT3G49645	5.958376847	5.260640777	5.662748003	7.280290259	6.088320195	7.173045628	10.19168605	10.4968765	10.63052997
AT3G49980	0.115752134	0.211207882	0.119240541	0.153033603	0	0.081352669	3.891249472	7.108997155	10.13654624
AT3G50040	1.495157001	1.215265889	0.784110139	1.886866646	1.286063568	1.690869844	4.52224075	4.315184476	4.832782277
AT3G50120	0.055831673	0.076405218	0.086271397	0.332162769	0.143549322	0.206007364	0.812677557	1.028682213	0.992553133
AT3G50260	4.552240375	5.570090234	4.634260852	16.30285607	19.27768145	18.51885632	29.56721157	83.49417552	91.40092995
AT3G50350	7.357590777	8.278796685	8.084613855	8.025043079	6.507505965	6.567228824	18.41031244	25.02672984	20.39515835
AT3G50380	13.68421694	14.2207522	14.26136057	11.11609917	10.53178395	11.27350777	33.47654331	33.56564878	37.61810641
AT3G50500	45.45703557	46.01323248	46.9497929	59.20130416	53.83147413	54.83536716	76.8896029	107.5872001	97.15067493
AT3G50700	4.240873154	4.025620245	5.808071373	18.95932366	18.80738876	17.2372933	8.89496398	28.74398231	24.84031828
AT3G50940	0.613341907	0.279784572	0.491420307	0.304082692	0.350437545	0.431067656	1.204532822	1.191236067	1.211527428
AT3G08170	0.120687303	0	0.24864888	1.795030777	2.482401771	2.799099398	0.376437104	0.7982255	1.311157559
AT3G50960	6.338022825	6.043215437	5.989035916	7.843850437	6.714338307	5.777421538	16.15211303	12.51736538	11.53105007
AT3G50970	54.25199412	41.28707235	51.08720892	149.4339966	178.0156184	175.195156	8262.838467	9171.455662	10196.86335
AT3G51180	1.178372849	1.161067855	1.626606317	3.738968135	4.120426191	3.726816761	3.871501191	4.453574221	4.213004409
AT3G51390	8.681267285	8.656109879	9.180315407	9.598299286	10.42939486	11.1363133	16.65406789	22.61146551	20.33480884
AT3G51400	0.187687307	0.085616215	0.048335903	4.32690059	4.873901849	5.193956017	2.975872587	7.625517698	5.931786292
AT3G08200	0	0	0	0	0	0	0.319266183	0.870423411	0.454920186
AT3G51410	0.143041732	0.026100202	0	0.652438603	0.706129721	0.512714659	0.17846522	0.432492632	0.367313358
AT3G51550	49.91144253	55.20952647	57.91586431	129.877499	142.5027754	145.6124186	155.8484216	189.8198608	194.0950974
AT3G51600	346.6770515	391.291727	343.3094319	322.6214867	332.6050704	328.3139035	605.971455	673.1511473	738.0310971
AT3G51660	6.589909877	5.376259255	6.396864339	48.12757326	38.96976748	44.95678625	68.64729709	34.66495776	37.11089642
AT3G51760	2.65890351	3.053645008	2.739034524	4.993770573	3.924858255	4.056232318	4.293062093	5.586135058	5.344786607
